Time_UTC,System_ID,Time_UTC,Seconds_in_day,Altitude,Latitude,Longitude,Temperature_diff_K,Absolute_temperature_degC,Relhumidity_diff_percent,Relhumidity_percent,Vapourpressure_diff_hPa,Vapourpressure_hPa,SAMPLE_1,T_adjusted,T_diff_adjusted
2022/07/05 19:57:52,28,2022/07/05 19:57:52,71872,306.8,47.971445,7.835597,-2.69,21.4,11.3,55.8,1.071,14.418,306.310028076172,21.590515182495118,-2.499484817504881
2022/07/05 19:58:20,28,2022/07/05 19:58:20,71899,305.9,47.97037,7.83457,-2.63,21.4,10.9,55.8,0.989,14.418,308.536926269531,21.60499002075195,-2.42500997924805
2022/07/05 19:58:26,28,2022/07/05 19:58:26,71906,305.7,47.970127,7.834223,-2.63,21.4,10.3,55.2,0.834,14.263,308.001647949219,21.60151071166992,-2.428489288330078
2022/07/05 19:58:33,28,2022/07/05 19:58:33,71913,307.0,47.969883,7.833827,-2.43,21.6,10.1,55.0,0.961,14.389,306.979705810547,21.794868087768556,-2.2351319122314455
2022/07/05 19:58:39,28,2022/07/05 19:58:39,71919,308.2,47.969692,7.833478,-2.43,21.6,9.7,54.6,0.856,14.285,307.233917236328,21.796520462036135,-2.233479537963867
2022/07/05 19:58:45,28,2022/07/05 19:58:45,71925,308.4,47.969477,7.833135,-2.43,21.6,9.5,54.4,0.804,14.233,308.1064453125,21.80219189453125,-2.22780810546875
2022/07/05 19:59:10,28,2022/07/05 19:59:10,71950,311.2,47.968452,7.832063,-2.37,21.6,8.8,54.3,0.664,14.206,307.91015625,21.800916015625003,-2.169083984374999
2022/07/05 19:59:17,28,2022/07/05 19:59:17,71957,312.7,47.968273,7.831925,-2.17,21.8,8.5,54.0,0.762,14.305,305.928009033203,21.98803205871582,-1.9819679412841804
2022/07/05 19:59:26,28,2022/07/05 19:59:26,71965,310.0,47.96821,7.831772,-2.17,21.8,8.6,54.1,0.789,14.332,307.578796386719,21.998762176513676,-1.9712378234863248
2022/07/05 19:59:33,28,2022/07/05 19:59:33,71972,307.1,47.968122,7.831538,-2.17,21.8,8.8,54.3,0.842,14.385,302.762268066406,21.96745474243164,-2.002545257568359
2022/07/05 19:59:39,28,2022/07/05 19:59:39,71979,303.5,47.967927,7.831212,-2.17,21.8,9.1,54.6,0.921,14.464,298.119476318359,21.937276596069335,-2.0327234039306656
2022/07/05 20:00:04,28,2022/07/05 20:00:04,72003,295.7,47.968383,7.830893,-2.12,21.8,8.7,54.7,0.846,14.491,292.005920410156,21.897538482666015,-2.022461517333986
2022/07/05 20:00:10,28,2022/07/05 20:00:10,72009,294.7,47.968692,7.831057,-2.12,21.8,9.2,55.2,0.979,14.623,295.104675292969,21.9176803894043,-2.002319610595701
2022/07/05 20:00:17,28,2022/07/05 20:00:17,72017,294.2,47.969043,7.831285,-2.12,21.8,9.1,55.1,0.952,14.597,296.828216552734,21.92888340759277,-1.9911165924072298
2022/07/05 20:00:24,28,2022/07/05 20:00:24,72024,295.6,47.969402,7.831573,-2.12,21.8,9.0,55.0,0.926,14.57,294.668701171875,21.91484655761719,-2.005153442382812
2022/07/05 20:00:30,28,2022/07/05 20:00:30,72030,295.0,47.969672,7.831837,-2.32,21.6,9.0,55.0,0.745,14.389,296.124725341797,21.724310714721682,-2.1956892852783194
2022/07/05 20:01:15,28,2022/07/05 20:01:15,72075,294.4,47.97023,7.832603,-2.23,21.6,8.1,54.2,0.555,14.18,299.410675048828,21.745669387817383,-2.0843306121826184
2022/07/05 20:01:27,28,2022/07/05 20:01:27,72087,290.8,47.970565,7.833185,-2.33,21.5,8.3,54.4,0.519,14.144,294.472351074219,21.613570281982422,-2.2164297180175776
2022/07/05 20:01:41,28,2022/07/05 20:01:41,72100,291.8,47.970722,7.833365,-2.33,21.5,8.5,54.6,0.571,14.196,292.468841552734,21.60054747009277,-2.2294525299072294
2022/07/05 20:01:50,28,2022/07/05 20:01:50,72110,291.9,47.970492,7.832927,-2.33,21.5,8.5,54.6,0.571,14.196,294.472351074219,21.613570281982422,-2.2164297180175776
2022/07/05 20:01:59,28,2022/07/05 20:01:59,72119,296.6,47.970288,7.832553,-2.33,21.5,8.3,54.4,0.519,14.144,294.3681640625,21.61289306640625,-2.217106933593749
2022/07/05 20:02:24,28,2022/07/05 20:02:24,72143,284.9,47.97065,7.83129,-2.24,21.5,7.4,54.1,0.358,14.066,286.671539306641,21.562865005493165,-2.177134994506835
2022/07/05 20:02:30,28,2022/07/05 20:02:30,72150,284.7,47.970628,7.83101,-2.14,21.6,8.0,54.7,0.603,14.311,285.303527832031,21.653972930908203,-2.086027069091798
2022/07/05 20:02:37,28,2022/07/05 20:02:37,72157,284.3,47.9703,7.830857,-1.94,21.8,8.5,55.2,0.915,14.623,285.533355712891,21.85546681213379,-1.8845331878662095
2022/07/05 20:02:46,28,2022/07/05 20:02:46,72165,285.7,47.96993,7.830755,-1.94,21.8,8.6,55.3,0.942,14.649,288.667602539062,21.875839416503904,-1.8641605834960964
2022/07/05 20:02:53,28,2022/07/05 20:02:53,72173,286.4,47.9699,7.830737,-1.94,21.8,8.4,55.1,0.889,14.597,288.667602539062,21.875839416503904,-1.8641605834960964
2022/07/05 20:03:18,28,2022/07/05 20:03:18,72198,284.9,47.96963,7.829887,-1.89,21.8,8.0,55.0,0.801,14.57,280.798278808594,21.82468881225586,-1.8653111877441397
2022/07/05 20:03:24,28,2022/07/05 20:03:24,72203,284.1,47.969322,7.829737,-1.89,21.8,8.1,55.1,0.827,14.597,281.739440917969,21.8308063659668,-1.8591936340331998
2022/07/05 20:03:33,28,2022/07/05 20:03:33,72213,283.4,47.968842,7.829562,-1.89,21.8,8.2,55.2,0.854,14.623,278.664276123047,21.810817794799807,-1.879182205200194
2022/07/05 20:03:40,28,2022/07/05 20:03:40,72219,283.7,47.96849,7.829493,-1.69,22.0,8.3,55.3,1.064,14.833,279.034027099609,22.013221176147457,-1.6767788238525427
2022/07/05 20:03:49,28,2022/07/05 20:03:49,72229,283.9,47.968038,7.829535,-1.69,22.0,8.1,55.1,1.01,14.779,280.684234619141,22.02394752502442,-1.6660524749755816
2022/07/05 20:04:14,28,2022/07/05 20:04:14,72254,283.5,47.96684,7.829733,-1.41,22.2,7.1,54.6,0.98,14.828,283.155456542969,22.2400104675293,-1.3699895324707005
2022/07/05 20:04:23,28,2022/07/05 20:04:23,72262,282.9,47.966498,7.829943,-1.51,22.1,7.2,54.7,0.916,14.764,283.125762939453,22.139817459106446,-1.4701825408935554
2022/07/05 20:04:32,28,2022/07/05 20:04:32,72272,281.3,47.9662,7.829767,-1.51,22.1,7.4,54.9,0.97,14.818,283.155303955078,22.14000947570801,-1.4699905242919924
2022/07/05 20:04:41,28,2022/07/05 20:04:41,72281,280.9,47.966187,7.82975,-1.51,22.1,7.2,54.7,0.916,14.764,283.155303955078,22.14000947570801,-1.4699905242919924
2022/07/05 20:04:50,28,2022/07/05 20:04:50,72290,281.0,47.966187,7.82975,-1.51,22.1,7.2,54.7,0.916,14.764,283.155303955078,22.14000947570801,-1.4699905242919924
2022/07/05 20:05:17,28,2022/07/05 20:05:17,72317,284.2,47.965863,7.830163,-1.55,22.0,6.9,54.8,0.789,14.699,286.414489746094,22.06119418334961,-1.4888058166503904
2022/07/05 20:05:29,28,2022/07/05 20:05:29,72328,287.1,47.96551,7.830445,-1.65,21.9,7.2,55.1,0.777,14.688,289.805816650391,21.98323780822754,-1.5667621917724595
2022/07/05 20:05:38,28,2022/07/05 20:05:38,72337,287.3,47.965113,7.830697,-1.75,21.8,7.5,55.4,0.766,14.676,293.070617675781,21.904459014892577,-1.6455409851074236
2022/07/05 20:05:47,28,2022/07/05 20:05:47,72347,289.3,47.964693,7.830843,-1.95,21.6,7.9,55.8,0.689,14.599,289.169647216797,21.67910270690918,-1.870897293090821
2022/07/05 20:05:56,28,2022/07/05 20:05:56,72356,288.3,47.964238,7.83107,-2.05,21.5,8.3,56.2,0.702,14.612,289.391021728516,21.580541641235353,-1.9694583587646468
2022/07/05 20:06:24,28,2022/07/05 20:06:24,72384,286.2,47.963117,7.832105,-2.08,21.4,7.7,56.0,0.516,14.469,295.49951171875,21.520246826171874,-1.9597531738281244
2022/07/05 20:06:30,28,2022/07/05 20:06:30,72389,287.2,47.962987,7.832225,-2.68,20.8,10.1,58.4,0.58,14.533,293.930908203125,20.910050903320315,-2.5699490966796863
2022/07/05 20:06:39,28,2022/07/05 20:06:39,72399,286.7,47.962728,7.832283,-2.78,20.7,10.4,58.7,0.563,14.517,292.246398925781,20.799101593017575,-2.680898406982424
2022/07/05 20:06:45,28,2022/07/05 20:06:45,72404,285.5,47.962487,7.83234,-3.18,20.3,11.5,59.8,0.468,14.422,291.191467285156,20.392244537353516,-3.0877554626464847
2022/07/05 20:06:55,28,2022/07/05 20:06:55,72415,283.8,47.962012,7.832455,-3.48,20.0,12.4,60.7,0.411,14.365,294.982818603516,20.116888320922854,-3.363111679077146
2022/07/05 20:07:23,28,2022/07/05 20:07:23,72443,285.5,47.960593,7.832707,-3.42,20.0,12.3,60.9,0.401,14.412,296.251159667969,20.125132537841797,-3.2948674621582033
2022/07/05 20:07:29,28,2022/07/05 20:07:29,72448,287.7,47.960283,7.83269,-3.62,19.8,14.6,63.2,0.757,14.769,295.280395507812,19.918822570800778,-3.501177429199223
2022/07/05 20:07:35,28,2022/07/05 20:07:35,72454,289.4,47.959998,7.832637,-3.72,19.7,15.2,63.8,0.804,14.815,295.451385498047,19.819934005737306,-3.600065994262694
2022/07/05 20:07:42,28,2022/07/05 20:07:42,72462,287.4,47.959678,7.832407,-3.92,19.5,16.8,65.4,0.984,14.996,294.481140136719,19.61362741088867,-3.8063725891113283
2022/07/05 20:07:51,28,2022/07/05 20:07:51,72470,287.8,47.959225,7.831968,-3.72,19.7,17.4,66.0,1.315,15.326,294.892913818359,19.81630393981933,-3.6036960601806682
2022/07/05 20:08:19,28,2022/07/05 20:08:19,72499,287.0,47.958952,7.831628,-3.67,19.7,16.9,65.7,1.229,15.256,295.716278076172,19.821655807495116,-3.5483441925048833
2022/07/05 20:08:25,28,2022/07/05 20:08:25,72505,287.0,47.958952,7.831627,-3.47,19.9,15.7,64.5,1.14,15.168,295.716278076172,20.021655807495115,-3.3483441925048836
2022/07/05 20:08:34,28,2022/07/05 20:08:34,72514,287.6,47.958935,7.831487,-3.57,19.8,16.5,65.3,1.232,15.259,295.716278076172,19.921655807495117,-3.448344192504883
2022/07/05 20:08:40,28,2022/07/05 20:08:40,72520,288.3,47.958798,7.831282,-3.47,19.9,16.6,65.4,1.352,15.379,295.297149658203,20.01893147277832,-3.351068527221679
2022/07/05 20:08:47,28,2022/07/05 20:08:47,72527,289.7,47.958565,7.831002,-3.57,19.8,16.5,65.3,1.232,15.259,295.642242431641,19.92117457580567,-3.448825424194332
2022/07/05 20:09:12,28,2022/07/05 20:09:12,72551,289.6,47.95745,7.829993,-3.52,19.8,16.6,65.5,1.31,15.306,297.850738525391,19.935529800415043,-3.3844701995849573
2022/07/05 20:09:19,28,2022/07/05 20:09:19,72558,290.3,47.95709,7.82981,-3.42,19.9,15.8,64.7,1.219,15.215,299.000854492188,20.04300555419922,-3.2769944458007796
2022/07/05 20:09:25,28,2022/07/05 20:09:25,72565,290.2,47.956783,7.82967,-3.22,20.1,15.2,64.1,1.269,15.265,299.631134033203,20.24710237121582,-3.072897628784181
2022/07/05 20:09:34,28,2022/07/05 20:09:34,72573,292.3,47.956332,7.829342,-3.12,20.2,14.3,63.2,1.15,15.146,301.183990478516,20.357195938110355,-2.9628040618896447
2022/07/05 20:09:43,28,2022/07/05 20:09:43,72582,293.5,47.955967,7.82892,-3.12,20.2,14.0,62.9,1.078,15.074,304.843994140625,20.38098596191406,-2.939014038085939
2022/07/05 20:10:08,28,2022/07/05 20:10:08,72608,298.8,47.955042,7.828548,-3.04,20.2,13.0,62.3,0.871,14.93,312.130767822266,20.42834999084473,-2.8116500091552696
2022/07/05 20:10:15,28,2022/07/05 20:10:15,72615,299.8,47.955132,7.828677,-3.24,20.0,12.0,61.3,0.447,14.507,309.171569824219,20.209115203857422,-3.030884796142578
2022/07/05 20:10:21,28,2022/07/05 20:10:21,72621,301.0,47.955315,7.828692,-3.24,20.0,12.1,61.4,0.471,14.53,308.734680175781,20.20627542114258,-3.033724578857422
2022/07/05 20:10:28,28,2022/07/05 20:10:28,72628,302.0,47.95534,7.828642,-3.44,19.8,12.1,61.4,0.288,14.348,308.734680175781,20.00627542114258,-3.2337245788574216
2022/07/05 20:10:34,28,2022/07/05 20:10:34,72633,302.0,47.955342,7.828642,-3.44,19.8,12.4,61.7,0.359,14.418,308.734680175781,20.00627542114258,-3.2337245788574216
2022/07/05 20:10:59,28,2022/07/05 20:10:59,72659,306.4,47.955567,7.828152,-3.44,19.8,12.7,62.0,0.429,14.488,314.734771728516,20.045276016235356,-3.194723983764645
2022/07/05 20:11:05,28,2022/07/05 20:11:05,72664,307.9,47.955632,7.828123,-3.34,19.8,11.6,61.3,0.261,14.325,314.936859130859,20.046589584350585,-3.0934104156494158
2022/07/05 20:11:12,28,2022/07/05 20:11:12,72671,309.6,47.955722,7.828087,-3.34,19.8,12.0,61.7,0.354,14.418,314.936859130859,20.046589584350585,-3.0934104156494158
2022/07/05 20:11:19,28,2022/07/05 20:11:19,72678,312.0,47.955803,7.828092,-3.44,19.7,13.4,63.1,0.589,14.652,314.936859130859,19.946589584350583,-3.193410415649416
2022/07/05 20:11:33,28,2022/07/05 20:11:33,72692,318.9,47.956013,7.828147,-3.54,19.6,12.9,62.6,0.381,14.445,315.057250976562,19.847372131347655,-3.292627868652347
2022/07/05 20:12:00,28,2022/07/05 20:12:00,72720,321.6,47.956583,7.828118,-3.84,19.3,12.8,62.5,0.087,14.15,316.712097167969,19.5581286315918,-3.5818713684082013
2022/07/05 20:12:12,28,2022/07/05 20:12:12,72732,321.9,47.956808,7.828057,-3.88,19.2,12.8,62.6,0.015,14.083,317.357543945312,19.462324035644528,-3.6176759643554712
2022/07/05 20:12:21,28,2022/07/05 20:12:21,72741,321.2,47.957015,7.828025,-3.88,19.2,12.0,61.8,-0.165,13.903,317.766143798828,19.46497993469238,-3.615020065307619
2022/07/05 20:12:30,28,2022/07/05 20:12:30,72750,320.6,47.957197,7.828013,-3.78,19.3,12.9,62.7,0.127,14.196,318.086090087891,19.567059585571293,-3.5129404144287073
2022/07/05 20:12:39,28,2022/07/05 20:12:39,72759,320.5,47.957347,7.82799,-3.78,19.3,12.6,62.4,0.059,14.128,318.086090087891,19.567059585571293,-3.5129404144287073
2022/07/05 20:13:06,28,2022/07/05 20:13:06,72786,328.9,47.957838,7.827667,-3.72,19.3,12.2,62.2,0.007,14.082,323.552215576172,19.60258940124512,-3.417410598754882
2022/07/05 20:13:13,28,2022/07/05 20:13:13,72793,331.6,47.957973,7.827575,-3.52,19.5,11.5,61.5,0.026,14.101,323.552215576172,19.80258940124512,-3.217410598754882
2022/07/05 20:13:27,28,2022/07/05 20:13:27,72807,338.5,47.958255,7.827555,-3.52,19.5,11.3,61.3,-0.019,14.056,322.551971435547,19.796087814331056,-3.223912185668944
2022/07/05 20:13:36,28,2022/07/05 20:13:36,72816,338.2,47.958468,7.827623,-3.42,19.6,10.8,60.8,-0.046,14.029,321.863128662109,19.89161033630371,-3.128389663696291
2022/07/05 20:13:45,28,2022/07/05 20:13:45,72825,335.5,47.958678,7.827793,-3.42,19.6,10.5,60.5,-0.115,13.96,321.274139404297,19.88778190612793,-3.132218093872071
2022/07/05 20:14:13,28,2022/07/05 20:14:13,72853,328.7,47.959337,7.82815,-3.36,19.6,10.1,60.4,-0.15,13.937,320.029327392578,19.87969062805176,-3.080309371948243
2022/07/05 20:14:19,28,2022/07/05 20:14:19,72859,325.9,47.959493,7.828223,-3.26,19.7,10.6,60.9,0.054,14.142,319.738403320312,19.977799621582026,-2.982200378417973
2022/07/05 20:14:25,28,2022/07/05 20:14:25,72864,325.1,47.959678,7.828337,-3.26,19.7,10.9,61.2,0.124,14.211,318.974700927734,19.97283555603027,-2.9871644439697302
2022/07/05 20:14:32,28,2022/07/05 20:14:32,72871,324.0,47.959908,7.828482,-3.36,19.6,10.6,60.9,-0.035,14.052,316.967956542969,19.8597917175293,-3.1002082824707
2022/07/05 20:14:39,28,2022/07/05 20:14:39,72878,322.5,47.960137,7.828608,-3.26,19.7,11.3,61.6,0.217,14.304,314.09765625,19.941134765624998,-3.018865234375001
2022/07/05 20:15:06,28,2022/07/05 20:15:06,72906,313.6,47.961013,7.829025,-3.2,19.7,10.9,61.5,0.148,14.281,302.150054931641,19.863475357055666,-3.0365246429443333
2022/07/05 20:15:13,28,2022/07/05 20:15:13,72913,312.8,47.96121,7.829005,-3.2,19.7,11.9,62.5,0.38,14.513,302.150054931641,19.863475357055666,-3.0365246429443333
2022/07/05 20:15:19,28,2022/07/05 20:15:19,72919,311.3,47.961423,7.828945,-3.2,19.7,11.8,62.4,0.356,14.49,300.141632080078,19.850420608520505,-3.0495793914794946
2022/07/05 20:15:25,28,2022/07/05 20:15:25,72925,311.4,47.961645,7.828902,-3.2,19.7,12.6,63.2,0.542,14.676,297.638946533203,19.83415315246582,-3.0658468475341794
2022/07/05 20:15:35,28,2022/07/05 20:15:35,72935,308.2,47.961972,7.8289,-3.2,19.7,12.8,63.4,0.589,14.722,292.526489257812,19.800922180175778,-3.0990778198242213
2022/07/05 20:16:00,28,2022/07/05 20:16:00,72959,305.7,47.96228,7.828828,-3.2,19.7,13.1,63.7,0.658,14.792,290.414947509766,19.787197158813477,-3.1128028411865225
2022/07/05 20:16:09,28,2022/07/05 20:16:09,72968,303.9,47.962487,7.82867,-3.14,19.7,13.0,63.7,0.674,14.792,288.752593994141,19.776391860961915,-3.063608139038084
2022/07/05 20:16:15,28,2022/07/05 20:16:15,72974,301.6,47.962632,7.828573,-3.24,19.6,13.4,64.1,0.674,14.791,286.254699707031,19.6601555480957,-3.1798444519043
2022/07/05 20:16:27,28,2022/07/05 20:16:27,72987,295.5,47.962983,7.82835,-3.14,19.7,12.5,63.2,0.558,14.676,285.251129150391,19.75363233947754,-3.0863676605224586
2022/07/05 20:16:36,28,2022/07/05 20:16:36,72996,288.9,47.963308,7.828113,-3.04,19.8,13.1,63.8,0.792,14.909,283.600189208984,19.842901229858395,-2.997098770141606
2022/07/05 20:17:03,28,2022/07/05 20:17:03,73023,276.3,47.964275,7.827533,-3.0,19.8,13.0,63.9,0.823,14.932,282.222686767578,19.833947463989258,-2.966052536010743
2022/07/05 20:17:10,28,2022/07/05 20:17:10,73030,271.9,47.96433,7.827047,-2.9,19.9,14.1,65.0,1.176,15.285,282.95068359375,19.938679443359373,-2.8613205566406257
2022/07/05 20:17:19,28,2022/07/05 20:17:19,73039,269.3,47.964732,7.827023,-2.8,20.0,13.2,64.1,1.06,15.169,280.743896484375,20.02433532714844,-2.775664672851561
2022/07/05 20:17:28,28,2022/07/05 20:17:28,73048,273.5,47.964877,7.827,-2.7,20.1,13.0,63.9,1.108,15.217,279.866333007812,20.11863116455078,-2.681368835449221
2022/07/05 20:17:37,28,2022/07/05 20:17:37,73056,274.0,47.965095,7.827165,-2.6,20.2,12.5,63.4,1.085,15.194,279.008087158203,20.21305256652832,-2.5869474334716807
2022/07/05 20:18:04,28,2022/07/05 20:18:04,73084,274.5,47.965763,7.826847,-2.54,20.2,12.2,63.3,1.044,15.17,276.621978759766,20.19754286193848,-2.5424571380615193
2022/07/05 20:18:11,28,2022/07/05 20:18:11,73091,275.3,47.966008,7.826607,-2.34,20.4,11.4,62.5,1.042,15.168,275.883422851562,20.39274224853515,-2.3472577514648485
2022/07/05 20:18:17,28,2022/07/05 20:18:17,73097,275.4,47.966155,7.82632,-2.34,20.4,11.0,62.1,0.945,15.071,274.980621337891,20.38687403869629,-2.353125961303707
2022/07/05 20:18:24,28,2022/07/05 20:18:24,73104,274.9,47.966277,7.825852,-2.14,20.6,9.9,61.0,0.866,14.991,275.78662109375,20.592113037109378,-2.1478869628906234
2022/07/05 20:18:35,28,2022/07/05 20:18:35,73115,274.3,47.966563,7.825762,-2.14,20.6,9.7,60.8,0.817,14.942,274.981262207031,20.5868782043457,-2.1531217956543
2022/07/05 20:19:00,28,2022/07/05 20:19:00,73140,272.8,47.967735,7.825727,-2.04,20.7,9.8,60.9,0.935,15.061,271.765502929688,20.665975769042973,-2.0740242309570265
2022/07/05 20:19:07,28,2022/07/05 20:19:07,73146,272.4,47.968088,7.825795,-2.09,20.6,9.6,61.0,0.816,14.991,271.315399169922,20.563050094604495,-2.126949905395506
2022/07/05 20:19:16,28,2022/07/05 20:19:16,73156,271.8,47.96858,7.825783,-2.09,20.6,9.5,60.9,0.791,14.966,271.039794921875,20.561258666992188,-2.128741333007813
2022/07/05 20:19:23,28,2022/07/05 20:19:23,73163,270.8,47.968912,7.825665,-2.09,20.6,9.3,60.7,0.742,14.917,271.003662109375,20.56102380371094,-2.128976196289063
2022/07/05 20:19:29,28,2022/07/05 20:19:29,73168,269.5,47.969065,7.825843,-1.99,20.7,9.0,60.4,0.762,14.937,270.584106445312,20.658296691894527,-2.031703308105472
2022/07/05 20:19:54,28,2022/07/05 20:19:54,73194,265.5,47.970202,7.826265,-1.89,20.8,8.9,60.3,0.831,15.006,266.659423828125,20.732786254882814,-1.9572137451171863
2022/07/05 20:20:00,28,2022/07/05 20:20:00,73200,264.5,47.97059,7.826317,-1.69,21.0,8.0,59.4,0.794,14.969,266.341918945312,20.930722473144527,-1.7592775268554726
2022/07/05 20:20:07,28,2022/07/05 20:20:07,73207,263.9,47.970962,7.826397,-1.57,21.1,7.4,59.0,0.761,14.961,266.474548339844,21.031584564208988,-1.638415435791014
2022/07/05 20:20:14,28,2022/07/05 20:20:14,73214,267.2,47.971297,7.826462,-1.27,21.4,6.1,57.7,0.708,14.909,266.824584960938,21.333859802246096,-1.336140197753903
2022/07/05 20:20:33,28,2022/07/05 20:20:33,73233,270.5,47.971657,7.82736,-1.17,21.5,5.7,57.3,0.698,14.898,268.545715332031,21.4450471496582,-1.2249528503417988
2022/07/05 20:21:00,28,2022/07/05 20:21:00,73260,276.5,47.972097,7.828362,-1.17,21.5,5.5,57.1,0.646,14.846,270.128265380859,21.455333724975585,-1.214666275024415
2022/07/05 20:21:07,28,2022/07/05 20:21:07,73267,276.2,47.972452,7.828433,-0.83,21.8,3.8,55.6,0.517,14.729,269.897979736328,21.753836868286132,-0.8761631317138682
2022/07/05 20:21:16,28,2022/07/05 20:21:16,73276,272.7,47.97288,7.828558,-0.83,21.8,2.7,54.5,0.225,14.438,269.219543457031,21.749427032470702,-0.8805729675292983
2022/07/05 20:21:30,28,2022/07/05 20:21:30,73290,268.9,47.973568,7.828627,-0.73,21.9,2.4,54.2,0.235,14.448,267.068054199219,21.835442352294923,-0.794557647705076
2022/07/05 20:21:39,28,2022/07/05 20:21:39,73299,274.2,47.973842,7.828508,-0.73,21.9,2.2,54.0,0.182,14.395,265.820465087891,21.82733302307129,-0.8026669769287085
2022/07/05 20:22:06,28,2022/07/05 20:22:06,73326,273.5,47.974438,7.827855,-0.69,21.9,2.1,54.0,0.178,14.395,264.666900634766,21.81983485412598,-0.7701651458740195
2022/07/05 20:22:13,28,2022/07/05 20:22:13,73333,269.5,47.974475,7.82724,-0.69,21.9,1.7,53.6,0.071,14.288,264.172943115234,21.816624130249018,-0.7733758697509807
2022/07/05 20:22:22,28,2022/07/05 20:22:22,73342,267.3,47.974597,7.826448,-0.59,22.0,1.8,53.7,0.187,14.404,263.290313720703,21.91088703918457,-0.6791129608154308
2022/07/05 20:22:31,28,2022/07/05 20:22:31,73351,266.5,47.974737,7.825702,-0.59,22.0,2.2,54.1,0.294,14.511,262.141998291016,21.903422988891606,-0.6865770111083941
2022/07/05 20:22:40,28,2022/07/05 20:22:40,73359,261.3,47.974617,7.825245,-0.59,22.0,2.2,54.1,0.294,14.511,262.3486328125,21.90476611328125,-0.6852338867187485
2022/07/05 20:23:07,28,2022/07/05 20:23:07,73387,263.8,47.975033,7.823668,-0.53,22.0,2.2,54.1,0.349,14.511,259.512237548828,21.886329544067383,-0.643670455932617
2022/07/05 20:23:14,28,2022/07/05 20:23:14,73394,263.6,47.975187,7.823125,-0.63,21.9,2.5,54.4,0.339,14.501,258.352416992188,21.778790710449222,-0.7512092895507766
2022/07/05 20:23:23,28,2022/07/05 20:23:23,73403,265.1,47.975388,7.822447,-0.63,21.9,2.7,54.6,0.392,14.554,255.959457397461,21.763236473083495,-0.7667635269165035
2022/07/05 20:23:32,28,2022/07/05 20:23:32,73411,262.6,47.975537,7.821893,-0.63,21.9,2.7,54.6,0.392,14.554,253.884567260742,21.74974968719482,-0.7802503128051771
2022/07/05 20:23:41,28,2022/07/05 20:23:41,73420,259.3,47.975653,7.82135,-0.53,22.0,2.8,54.7,0.51,14.672,253.021682739258,21.84414093780518,-0.6858590621948213
2022/07/05 20:24:06,28,2022/07/05 20:24:06,73446,258.6,47.975802,7.821458,-0.61,21.9,2.6,54.9,0.373,14.634,253.460876464844,21.746995697021486,-0.7630043029785126
2022/07/05 20:24:15,28,2022/07/05 20:24:15,73455,259.6,47.975743,7.821728,-0.71,21.8,3.1,55.4,0.415,14.676,253.924102783203,21.65000666809082,-0.8599933319091795
2022/07/05 20:24:24,28,2022/07/05 20:24:24,73463,260.7,47.97593,7.821855,-0.81,21.7,3.8,56.1,0.508,14.769,254.347579956055,21.552759269714358,-0.9572407302856418
2022/07/05 20:24:33,28,2022/07/05 20:24:33,73472,259.4,47.976282,7.822057,-1.01,21.5,4.3,56.6,0.455,14.716,255.669662475586,21.361352806091308,-1.1486471939086924
2022/07/05 20:24:42,28,2022/07/05 20:24:42,73482,256.4,47.97631,7.822403,-1.11,21.4,4.4,56.7,0.389,14.65,255.931991577148,21.26305794525146,-1.2469420547485377
2022/07/05 20:25:09,28,2022/07/05 20:25:09,73508,258.9,47.976613,7.823265,-1.04,21.4,4.5,56.9,0.467,14.702,256.254547119141,21.265154556274414,-1.1748454437255846
2022/07/05 20:25:16,28,2022/07/05 20:25:16,73515,261.9,47.976897,7.823438,-0.94,21.5,3.7,56.1,0.351,14.586,256.075561523438,21.363991149902347,-1.076008850097653
2022/07/05 20:25:25,28,2022/07/05 20:25:25,73524,263.9,47.977168,7.82326,-0.74,21.7,3.2,55.6,0.403,14.637,256.019134521484,21.563624374389644,-0.8763756256103556
2022/07/05 20:25:34,28,2022/07/05 20:25:34,73534,266.4,47.977375,7.822723,-0.64,21.8,2.6,55.0,0.335,14.57,256.168762207031,21.6645969543457,-0.7754030456543001
2022/07/05 20:25:43,28,2022/07/05 20:25:43,73543,264.3,47.977573,7.822732,-0.54,21.9,2.4,54.8,0.373,14.608,256.439392089844,21.766356048583983,-0.6736439514160155
2022/07/05 20:26:10,28,2022/07/05 20:26:10,73569,261.7,47.978045,7.823738,-0.41,22.0,1.7,54.5,0.322,14.619,256.373840332031,21.8659299621582,-0.5440700378417984
2022/07/05 20:26:19,28,2022/07/05 20:26:19,73579,260.5,47.978,7.824135,-0.41,22.0,1.0,53.8,0.134,14.431,257.199279785156,21.871295318603515,-0.5387046813964849
2022/07/05 20:26:26,28,2022/07/05 20:26:26,73586,259.3,47.977972,7.824332,-0.31,22.1,0.8,53.6,0.17,14.467,257.199279785156,21.971295318603516,-0.43870468139648494
2022/07/05 20:26:35,28,2022/07/05 20:26:35,73595,258.2,47.977915,7.82456,-0.31,22.1,0.5,53.3,0.089,14.386,257.695709228516,21.974522109985354,-0.43547789001464693
2022/07/05 20:26:44,28,2022/07/05 20:26:44,73604,259.5,47.978095,7.824363,-0.21,22.2,0.6,53.4,0.206,14.503,257.964172363281,22.076267120361326,-0.3337328796386734
