System_ID,Time_UTC,Seconds_in_day,Altitude,Latitude,Longitude,Temperature_diff_K,Absolute_temperature_degC,Relhumidity_diff_percent,Relhumidity_percent,Vapourpressure_diff_hPa,Vapourpressure_hPa,GPS_Altitude
21,05/07/2022 19:54,71647,203.5,47.967387,7.8134,-3.14,21.05,11.6,55.7,0.78,14.072,341.4646606
21,05/07/2022 19:54,71661,193.7,47.967358,7.813415,-3.14,21.05,11.9,56,0.862,14.153,341.4646606
21,05/07/2022 19:54,71668,198.6,47.967078,7.813562,-3.45,20.74,11.5,55.5,0.474,13.766,343.2451477
21,05/07/2022 19:54,71676,208.5,47.966858,7.813708,-3.45,20.74,10.8,54.9,0.314,13.606,344.2014465
21,05/07/2022 19:55,71705,221.5,47.966627,7.814247,-3.51,20.63,11,55.2,0.295,13.605,344.7204895
21,05/07/2022 19:55,71711,221.4,47.966627,7.814247,-3.72,20.42,12.3,56.5,0.429,13.738,344.7204895
21,05/07/2022 19:55,71717,221.5,47.966625,7.814245,-3.61,20.53,12.7,57,0.629,13.938,344.7204895
21,05/07/2022 19:55,71724,221.5,47.966625,7.814245,-3.61,20.53,13.5,57.7,0.806,14.116,344.7204895
21,05/07/2022 19:55,71738,221.5,47.966625,7.814245,-3.51,20.63,14.2,58.4,1.069,14.378,344.7204895
21,05/07/2022 19:56,71768,221.5,47.966627,7.814247,-3.48,20.63,14.2,58.6,1.088,14.418,344.7204895
21,05/07/2022 19:56,71773,221.5,47.966627,7.814247,-3.38,20.74,12.9,57.3,0.875,14.205,344.7204895
21,05/07/2022 19:56,71783,221.5,47.966627,7.814247,-3.69,20.42,11.7,56.1,0.311,13.64,344.7204895
21,05/07/2022 19:56,71802,276.4,47.966502,7.814983,-3.9,20.22,11.9,56.3,0.168,13.498,344.6145325
21,05/07/2022 19:56,71810,293.8,47.966513,7.81549,-4.1,20.01,11.4,55.8,-0.126,13.204,344.4921875
21,05/07/2022 19:57,71839,325.8,47.966603,7.816873,-3.97,20.11,11.4,55.9,-0.025,13.321,348.6938782
21,05/07/2022 19:57,71845,334.9,47.96655,7.817032,-3.77,20.32,10.1,54.6,-0.157,13.19,350.2048035
21,05/07/2022 19:57,71864,347.2,47.965927,7.816642,-3.87,20.22,10.1,54.6,-0.255,13.092,353.5734253
21,05/07/2022 19:57,71873,345.3,47.96565,7.816642,-3.87,20.22,9.7,54.2,-0.352,12.995,354.1959534
21,05/07/2022 19:58,71882,343.1,47.965352,7.816668,-3.82,20.22,8.8,53.7,-0.55,12.879,355.8754883
21,05/07/2022 19:58,71909,356.3,47.964572,7.816707,-3.82,20.22,7.8,52.7,-0.782,12.647,361.4088135
21,05/07/2022 19:58,71918,360.1,47.964325,7.816712,-3.71,20.32,7.4,52.3,-0.804,12.625,364.4025574
21,05/07/2022 19:58,71924,361.5,47.964132,7.816715,-3.51,20.53,6.4,51.3,-0.87,12.559,367.8379822
21,05/07/2022 19:58,71931,362.6,47.963908,7.816763,-3.2,20.84,5.5,50.4,-0.847,12.582,371.3146667
21,05/07/2022 19:59,71940,365.1,47.963587,7.816855,-3.2,20.84,5.4,50.4,-0.867,12.562,374.0548096
21,05/07/2022 19:59,71965,364.1,47.962427,7.817303,-3.03,20.94,4.8,50.2,-0.927,12.615,369.7444458
21,05/07/2022 19:59,71971,363.1,47.962122,7.817415,-3.85,20.11,7.7,53.2,-0.855,12.687,366.8753052
21,05/07/2022 19:59,71980,363.6,47.961697,7.81754,-4.26,19.7,9.3,54.8,-0.819,12.724,368.9319458
21,05/07/2022 19:59,71988,366.4,47.961207,7.817743,-4.57,19.39,11,56.5,-0.68,12.863,370.1564941
21,05/07/2022 19:59,71998,367.6,47.96095,7.817837,-4.68,19.29,11.1,56.6,-0.739,12.803,371.4563599
21,05/07/2022 20:00,72024,368.5,47.96028,7.818083,-4.63,19.29,10.7,56.7,-0.823,12.822,372.0469055
21,05/07/2022 20:00,72033,368.8,47.959857,7.818255,-4.63,19.29,10.6,56.6,-0.841,12.803,375.2384949
21,05/07/2022 20:00,72045,370.3,47.959333,7.818437,-4.73,19.19,11.3,57.3,-0.774,12.871,373.5712585
21,05/07/2022 20:00,72059,361.5,47.95914,7.819325,-4.73,19.19,11.1,57,-0.828,12.816,365.736969
21,05/07/2022 20:01,72066,357,47.958947,7.819462,-4.54,19.29,11,57.2,-0.694,12.931,362.6129456
21,05/07/2022 20:01,72092,368.1,47.95771,7.8192,-4.65,19.19,10,56.1,-1.009,12.616,368.3816833
21,05/07/2022 20:01,72099,367,47.95741,7.819158,-5.06,18.77,13.2,59.3,-0.641,12.984,368.9041748
21,05/07/2022 20:01,72106,368.5,47.957165,7.819097,-5.06,18.77,12.9,59.1,-0.695,12.931,371.0481567
21,05/07/2022 20:01,72118,364.8,47.957285,7.819142,-5.06,18.77,12.9,59.1,-0.695,12.931,368.6965027
21,05/07/2022 20:02,72124,362.5,47.95753,7.819187,-5.18,18.57,13.7,60.3,-0.673,13.034,368.3816833
21,05/07/2022 20:02,72150,354.4,47.958912,7.819415,-5.18,18.57,13.7,60.4,-0.656,13.052,366.3078308
21,05/07/2022 20:02,72158,356.5,47.959018,7.819448,-5.28,18.46,13.9,60.6,-0.702,13.006,362.6129456
21,05/07/2022 20:02,72164,355.8,47.958817,7.819328,-5.28,18.46,13.5,60.2,-0.788,12.919,366.7878113
21,05/07/2022 20:02,72170,356.9,47.958547,7.81926,-5.39,18.36,14.4,61.1,-0.679,13.029,366.7839966
21,05/07/2022 20:02,72177,358.7,47.958245,7.819202,-5.49,18.26,14.5,61.2,-0.742,12.965,366.5762024
21,05/07/2022 20:03,72209,359.7,47.957783,7.819157,-5.43,18.26,14,61,-0.838,12.931,367.3543091
21,05/07/2022 20:03,72215,360.1,47.95751,7.819147,-5.22,18.46,14.1,61.1,-0.642,13.127,368.9041748
21,05/07/2022 20:03,72222,361.3,47.957227,7.819115,-5.33,18.36,14.1,61.2,-0.723,13.046,371.0481567
21,05/07/2022 20:03,72231,361,47.957005,7.819837,-5.43,18.26,14.3,61.4,-0.77,13,362.3240662
21,05/07/2022 20:04,72239,354.5,47.956838,7.820827,-5.43,18.26,14.2,61.3,-0.787,12.982,354.1446228
21,05/07/2022 20:04,72267,338.1,47.956292,7.82295,-5.26,18.36,13.5,61,-0.836,13.012,345.5330811
21,05/07/2022 20:04,72274,341,47.955973,7.822887,-4.43,19.19,12.8,60.3,-0.287,13.561,348.9133606
21,05/07/2022 20:04,72280,342.1,47.955772,7.822832,-4.02,19.6,10.9,58.4,-0.381,13.467,350.9866943
21,05/07/2022 20:04,72293,347.3,47.955458,7.822435,-4.02,19.6,10.7,58.2,-0.419,13.429,356.208313
21,05/07/2022 20:05,72299,351.2,47.955272,7.822137,-3.81,19.81,10.3,57.8,-0.331,13.517,360.3998413
21,05/07/2022 20:05,72325,364.7,47.95469,7.820992,-3.13,20.42,7.3,55.2,-0.485,13.425,366.9803162
21,05/07/2022 20:05,72334,372.7,47.954772,7.820598,-3.13,20.42,6.9,54.8,-0.583,13.327,368.6547546
21,05/07/2022 20:05,72340,376.7,47.954653,7.820477,-3.03,20.53,6.5,54.4,-0.602,13.308,370.8148499
21,05/07/2022 20:05,72347,379.6,47.954485,7.820337,-3.03,20.53,6.1,54,-0.701,13.209,370.1000366
21,05/07/2022 20:05,72352,378.6,47.954293,7.82023,-3.54,20.01,6.9,54.8,-0.936,12.974,369.0919189
21,05/07/2022 20:06,72388,376.8,47.952658,7.819258,-3.47,20.01,6.2,54.5,-1.056,12.898,376.1911316
21,05/07/2022 20:06,72395,375.2,47.952337,7.819082,-3.68,19.81,7.6,55.9,-0.889,13.065,374.4577026
21,05/07/2022 20:06,72403,370.2,47.951982,7.818417,-4.09,19.39,8.5,56.7,-1.036,12.918,377.5598145
21,05/07/2022 20:06,72413,369.6,47.951553,7.818097,-3.99,19.5,7.6,55.8,-1.161,12.793,378.9212646
21,05/07/2022 20:07,72422,373,47.951108,7.817968,-3.72,19.7,6.2,54.9,-1.269,12.743,376.4542236
21,05/07/2022 20:07,72448,371,47.949765,7.817183,-3.62,19.81,6.3,54.9,-1.173,12.838,376.7687378
21,05/07/2022 20:07,72454,370.7,47.949395,7.817137,-4.65,18.77,10,58.7,-1.169,12.842,375.8764648
21,05/07/2022 20:07,72462,370.6,47.949027,7.817187,-4.76,18.67,10.5,59.1,-1.16,12.851,376.6445618
21,05/07/2022 20:07,72470,368.3,47.948658,7.817133,-4.76,18.67,10.2,58.8,-1.213,12.799,380.5812683
21,05/07/2022 20:08,72480,366.9,47.948312,7.816975,-4.65,18.77,10.5,59.1,-1.063,12.948,386.773468
21,05/07/2022 20:08,72506,364.2,47.94755,7.816745,-4.5,18.88,10.6,59.4,-0.928,13.1,395.7088623
21,05/07/2022 20:08,72514,368.7,47.947422,7.81673,-4.08,19.29,10.7,59.5,-0.567,13.461,395.7088623
21,05/07/2022 20:08,72520,371.9,47.947298,7.816688,-3.77,19.6,9.4,58.3,-0.579,13.448,396.6073303
21,05/07/2022 20:08,72529,379,47.947078,7.816593,-3.57,19.81,8.9,57.7,-0.529,13.499,397.7907715
21,05/07/2022 20:08,72537,391.1,47.946703,7.816503,-3.36,20.01,7.7,56.6,-0.633,13.395,397.7661743
21,05/07/2022 20:09,72565,407.2,47.945608,7.816783,-2.69,20.63,6.3,55.2,-0.411,13.585,395.9578247
21,05/07/2022 20:09,72573,410.2,47.945185,7.816845,-2.69,20.63,6.5,55.3,-0.371,13.625,394.6984253
21,05/07/2022 20:09,72582,410.2,47.944725,7.816862,-2.79,20.53,6.4,55.3,-0.471,13.525,394.3979797
21,05/07/2022 20:09,72592,408,47.944307,7.816828,-2.69,20.63,6.2,55.1,-0.43,13.565,395.2809448
21,05/07/2022 20:10,72606,406.4,47.943743,7.816512,-2.61,20.63,5.8,55.1,-0.494,13.565,398.7739868
21,05/07/2022 20:10,72632,411,47.942958,7.815715,-2.61,20.63,4.5,53.8,-0.811,13.248,400.4017029
21,05/07/2022 20:10,72640,409.4,47.942697,7.816097,-2.3,20.94,5.2,54.5,-0.373,13.686,400.5904846
21,05/07/2022 20:10,72646,408.2,47.942403,7.816528,-2.3,20.94,5.3,54.7,-0.333,13.727,398.7957153
21,05/07/2022 20:10,72653,410.9,47.942097,7.816857,-2.4,20.84,5.8,55.1,-0.313,13.747,397.7806702
21,05/07/2022 20:10,72659,411.3,47.941953,7.817055,-2.61,20.63,6.2,55.6,-0.375,13.684,398.368866
21,05/07/2022 20:11,72691,393.3,47.943587,7.817863,-2.51,20.63,6,55.7,-0.36,13.704,390.330658
21,05/07/2022 20:11,72698,391.1,47.944047,7.818363,-3.13,20.01,7.2,56.9,-0.593,13.471,385.2448425
21,05/07/2022 20:11,72704,385.7,47.944568,7.818763,-3.33,19.81,7.6,57.3,-0.678,13.385,378.1996155
21,05/07/2022 20:11,72710,380.2,47.945163,7.819003,-3.54,19.6,7.9,57.6,-0.783,13.281,377.9248657
21,05/07/2022 20:11,72717,374.5,47.945795,7.819452,-4.06,19.08,10.5,60.2,-0.622,13.442,371.131958
21,05/07/2022 20:12,72749,355.4,47.947472,7.820785,-4,19.08,10,59.8,-0.717,13.351,372.155365
21,05/07/2022 20:12,72755,352.1,47.947938,7.821205,-4.21,18.88,10.9,60.7,-0.684,13.385,371.318512
21,05/07/2022 20:12,72762,348.9,47.948413,7.821938,-4.21,18.88,11.5,61.3,-0.559,13.509,365.3267212
21,05/07/2022 20:12,72769,342.8,47.948742,7.822905,-4.42,18.67,12.3,62.2,-0.549,13.52,360.9072876
21,05/07/2022 20:12,72774,337.3,47.949057,7.823677,-4.52,18.57,13.3,63.1,-0.423,13.646,357.2237244
21,05/07/2022 20:13,72802,317.1,47.950802,7.826832,-4.46,18.57,13.2,63.2,-0.412,13.663,333.4126892
21,05/07/2022 20:13,72809,310.8,47.951375,7.827357,-4.87,18.15,14.2,64.3,-0.543,13.532,324.6584778
21,05/07/2022 20:13,72818,304.2,47.952335,7.827728,-4.87,18.15,14.7,64.7,-0.458,13.617,321.8347168
21,05/07/2022 20:13,72826,299,47.952832,7.828,-4.77,18.26,15.4,65.5,-0.201,13.874,317.0869141
21,05/07/2022 20:13,72836,294.8,47.953197,7.828267,-4.77,18.26,15.4,65.5,-0.201,13.874,312.6072083
21,05/07/2022 20:14,72862,296.7,47.953883,7.828497,-4.7,18.26,15.3,65.6,-0.196,13.891,311.2216797
21,05/07/2022 20:14,72870,297.4,47.95441,7.828572,-4.29,18.67,15.5,65.8,0.224,14.311,310.1392212
21,05/07/2022 20:14,72876,297.4,47.954852,7.828525,-4.49,18.46,14.5,64.8,-0.178,13.909,311.9469299
21,05/07/2022 20:14,72885,297.9,47.95547,7.828765,-4.39,18.57,14.1,64.4,-0.162,13.925,308.584198
21,05/07/2022 20:14,72893,299.8,47.956037,7.829095,-4.08,18.88,14,64.3,0.081,14.168,304.8439941
21,05/07/2022 20:15,72921,294.6,47.957988,7.83038,-4.02,18.88,13.6,64.2,0.017,14.151,297.046051
21,05/07/2022 20:15,72928,292.4,47.95843,7.830943,-3.51,19.39,13.8,64.5,0.55,14.683,295.5945129
21,05/07/2022 20:15,72934,291.1,47.9588,7.831333,-3.82,19.08,13.8,64.5,0.265,14.398,295.2971497
21,05/07/2022 20:15,72943,289.2,47.95942,7.831407,-3.4,19.5,13.8,64.4,0.64,14.773,295.1433716
21,05/07/2022 20:15,72957,284,47.960575,7.831037,-3.3,19.6,13.4,64,0.637,14.77,293.196228
21,05/07/2022 20:16,72983,278.6,47.962902,7.830252,-3.24,19.6,13.2,63.9,0.634,14.752,282.0686951
21,05/07/2022 20:16,72989,276.7,47.963392,7.830103,-3.45,19.39,13.4,64.2,0.493,14.61,280.739563
21,05/07/2022 20:16,72996,273.8,47.964007,7.829913,-3.45,19.39,13.6,64.3,0.529,14.646,279.1838684
21,05/07/2022 20:16,73005,270.6,47.964823,7.829647,-3.35,19.5,13.4,64.1,0.582,14.699,279.2328186
21,05/07/2022 20:16,73015,269.2,47.965543,7.829293,-3.04,19.81,13.4,64.1,0.871,14.988,278.9256287
21,05/07/2022 20:17,73042,271,47.966613,7.828258,-2.89,19.91,13.1,64,0.951,15.06,275.8248291
21,05/07/2022 20:17,73048,270.9,47.966928,7.828233,-2.68,20.11,13,63.9,1.115,15.224,275.1983643
21,05/07/2022 20:17,73057,271.1,47.967382,7.828387,-2.68,20.11,13,63.9,1.115,15.224,274.760376
21,05/07/2022 20:17,73071,270.9,47.968093,7.82822,-2.58,20.22,12.7,63.6,1.149,15.258,273.3685913
21,05/07/2022 20:18,73085,270.1,47.968822,7.828203,-2.42,20.32,12.5,63.6,1.224,15.35,272.5629578
21,05/07/2022 20:18,73113,277.6,47.969465,7.828577,-2.42,20.32,11.7,62.8,1.049,15.175,272.7486572
21,05/07/2022 20:18,73120,283.7,47.969528,7.828888,-2.01,20.74,10.8,61.9,1.217,15.342,272.7486572
21,05/07/2022 20:18,73126,288.4,47.969528,7.829173,-1.9,20.84,10,61.1,1.107,15.233,274.4490662
21,05/07/2022 20:18,73131,293.9,47.969558,7.829445,-1.8,20.94,9.6,60.7,1.117,15.243,277.3339233
21,05/07/2022 20:18,73138,301.3,47.969577,7.829758,-1.7,21.05,8.2,59.3,0.862,14.987,280.7982788
21,05/07/2022 20:19,73166,300.9,47.970822,7.830005,-1.23,21.46,6.1,57.5,0.731,14.906,277.8380127
21,05/07/2022 20:19,73174,296.5,47.971508,7.830095,-1.13,21.56,4.9,56.3,0.524,14.699,273.2661133
21,05/07/2022 20:19,73183,289.9,47.971675,7.830888,-1.13,21.56,4.3,55.7,0.356,14.532,274.1783447
21,05/07/2022 20:19,73193,290.5,47.971695,7.831627,-1.13,21.56,3.8,55.2,0.231,14.406,274.7611389
21,05/07/2022 20:20,73202,292.7,47.971728,7.832347,-1,21.66,2.8,54.4,0.1,14.3,276.4614258
21,05/07/2022 20:20,73229,300.1,47.971575,7.83391,-1,21.66,2.7,54.3,0.057,14.257,289.1437988
21,05/07/2022 20:20,73234,298.4,47.971553,7.833712,-1.11,21.56,2.7,54.3,-0.025,14.175,286.1077881
21,05/07/2022 20:20,73241,297.6,47.971642,7.83354,-1.21,21.46,2.4,54,-0.191,14.009,282.9363098
21,05/07/2022 20:20,73250,299,47.971775,7.833417,-1.31,21.35,4.1,55.7,0.142,14.342,280.9335938
21,05/07/2022 20:21,73264,301.2,47.972013,7.833545,-1.27,21.35,4.6,56.3,0.296,14.508,280.5061646
21,05/07/2022 20:21,73292,302,47.971913,7.833827,-1.38,21.25,4.9,56.7,0.294,14.506,280.5061646
21,05/07/2022 20:21,73299,301.4,47.971838,7.833935,-1.79,20.84,6.1,57.8,0.217,14.43,283.0401001
21,05/07/2022 20:21,73305,299.8,47.97183,7.834037,-2,20.63,6.6,58.4,0.166,14.378,286.0576172
21,05/07/2022 20:21,73319,299,47.971818,7.834233,-2,20.63,6.3,58.1,0.087,14.299,288.8253174
21,05/07/2022 20:22,73328,299.8,47.97182,7.834363,-1.85,20.74,5.9,57.8,0.108,14.324,288.8253174
21,05/07/2022 20:22,73355,304.4,47.97171,7.834778,-1.85,20.74,4.9,56.8,-0.132,14.085,292.2601624
21,05/07/2022 20:22,73367,306.4,47.97169,7.834875,-1.85,20.74,5.2,57.1,-0.072,14.145,292.2601624
21,05/07/2022 20:22,73373,306.5,47.971685,7.834877,-1.75,20.84,5.3,57.2,0.052,14.269,292.2601624
21,05/07/2022 20:23,73380,306.6,47.971697,7.834872,-1.75,20.84,5.3,57.2,0.052,14.269,292.2601624
21,05/07/2022 20:23,73386,306.6,47.971787,7.834875,-1.79,20.74,5.5,57.4,0.062,14.225,292.2601624
21,05/07/2022 20:23,73412,307.2,47.97287,7.83573,-1.9,20.63,4.6,56.5,-0.26,13.903,295.2272644
21,05/07/2022 20:23,73419,306.3,47.97311,7.835912,-2.41,20.11,7.1,59,-0.091,14.071,301.4913025
21,05/07/2022 20:23,73428,302.4,47.973405,7.83612,-2.31,20.22,6.5,58.4,-0.142,14.02,303.9996033
21,05/07/2022 20:23,73434,300.8,47.973545,7.836205,-2.21,20.32,5.9,57.8,-0.194,13.968,310.9168701
21,05/07/2022 20:24,73444,299.9,47.97377,7.836347,-2.08,20.42,5.6,57.9,-0.19,14.071,313.0683899
21,05/07/2022 20:24,73469,302.7,47.973843,7.83673,-1.87,20.63,5.7,58.1,0.038,14.299,317.164032
21,05/07/2022 20:24,73478,303,47.973682,7.836898,-1.87,20.63,5.7,58,0.018,14.279,322.7402649
21,05/07/2022 20:24,73486,303.6,47.973653,7.836927,-1.87,20.63,6,58.3,0.097,14.359,321.5505371
21,05/07/2022 20:25,73500,304.7,47.973482,7.837032,-1.92,20.53,5.7,58.1,-0.02,14.214,321.5505371
21,05/07/2022 20:25,73509,307.5,47.973203,7.837107,-2.02,20.42,6.7,59.1,0.13,14.365,319.9342346
21,05/07/2022 20:25,73537,323.3,47.972633,7.837198,-2.02,20.42,7.2,59.6,0.248,14.483,319.9428406
21,05/07/2022 20:25,73544,326,47.972582,7.837218,-2.43,20.01,8.6,61,0.21,14.445,327.3944397
21,05/07/2022 20:25,73550,326.6,47.97254,7.837247,-2.43,20.01,8.7,61.1,0.229,14.464,327.9461365
21,05/07/2022 20:25,73559,329.2,47.972467,7.837283,-2.43,20.01,8.7,61.1,0.229,14.464,327.9461365
21,05/07/2022 20:26,73567,332.2,47.972392,7.837275,-2.29,20.11,8.3,61,0.255,14.551,327.9461365
21,05/07/2022 20:26,73595,339.4,47.972002,7.837315,-2.7,19.7,9.6,62.4,0.189,14.485,330.0031433
21,05/07/2022 20:26,73609,337.4,47.971573,7.83719,-2.91,19.5,10.1,62.9,0.125,14.422,328.1031494
21,05/07/2022 20:26,73618,334.1,47.971403,7.837195,-3.01,19.39,10.3,63.1,0.074,14.371,330.5491333
21,05/07/2022 20:27,73626,331.6,47.97139,7.837272,-2.98,19.39,10.6,63.3,0.158,14.426,335.5143433
21,05/07/2022 20:27,73635,329.8,47.971388,7.837302,-2.88,19.5,10.9,63.6,0.321,14.588,335.5143433
21,05/07/2022 20:27,73663,326.8,47.971555,7.837315,-2.98,19.39,10.7,63.5,0.195,14.463,333.3621826
21,05/07/2022 20:27,73669,327,47.971557,7.837328,-2.88,19.5,10.8,63.6,0.302,14.569,333.3621826
21,05/07/2022 20:27,73676,326.9,47.971558,7.837332,-2.88,19.5,10.9,63.6,0.321,14.588,333.3621826
21,05/07/2022 20:31,73867,180.9,47.971688,7.83888,-2.63,19.6,10.3,63.5,0.403,14.658,342.5466614
21,05/07/2022 20:31,73876,190.7,47.971668,7.838865,-2.63,19.6,10.5,63.7,0.44,14.696,342.5466614
21,05/07/2022 20:31,73885,199,47.971652,7.838878,-2.63,19.6,10.7,63.9,0.478,14.733,341.4918823
21,05/07/2022 20:31,73912,214.2,47.971613,7.838833,-2.63,19.6,10.6,63.8,0.459,14.714,341.4918823
21,05/07/2022 20:31,73919,216.9,47.971613,7.838858,-2.53,19.7,10.6,63.8,0.567,14.823,341.4918823
21,05/07/2022 20:32,73924,218.6,47.971623,7.838877,-2.6,19.6,10.3,63.6,0.421,14.677,341.4918823
21,05/07/2022 20:32,73934,222.9,47.971625,7.838803,-2.6,19.6,10.5,63.8,0.458,14.714,341.4918823
21,05/07/2022 20:32,73943,228.1,47.971627,7.83865,-2.49,19.7,10.5,63.8,0.566,14.823,341.4918823
21,05/07/2022 20:32,73969,242.6,47.971638,7.838288,-2.49,19.7,10.5,63.8,0.566,14.823,341.0111084
21,05/07/2022 20:32,73976,243.6,47.97161,7.838265,-2.49,19.7,10.4,63.7,0.547,14.804,341.0111084
21,05/07/2022 20:33,73982,244,47.971562,7.838255,-2.45,19.7,10.3,63.7,0.561,14.804,341.0111084
21,05/07/2022 20:33,73989,244.4,47.971562,7.838283,-2.45,19.7,9.8,63.2,0.43,14.673,341.0111084
21,05/07/2022 20:33,74001,248.7,47.971855,7.83838,-2.55,19.6,10,63.4,0.378,14.621,341.5976257
21,05/07/2022 20:33,74027,254.3,47.971765,7.839262,-2.66,19.5,9.8,63.2,0.234,14.477,337.7752686
21,05/07/2022 20:33,74034,255.3,47.971952,7.839823,-2.97,19.19,10,63.4,0.007,14.25,335.4134216
21,05/07/2022 20:34,74043,256.4,47.972355,7.840218,-2.61,19.5,9.6,63.2,0.241,14.477,338.5376587
21,05/07/2022 20:34,74053,257.2,47.97259,7.841108,-2.51,19.6,9.2,62.7,0.236,14.472,331.4055481
21,05/07/2022 20:34,74062,258.7,47.97279,7.842137,-2.51,19.6,9.2,62.7,0.236,14.472,321.0040283
21,05/07/2022 20:34,74086,264.1,47.972455,7.843718,-2.51,19.6,9.2,62.7,0.236,14.472,305.3048706
21,05/07/2022 20:34,74094,264.8,47.97229,7.843847,-2.51,19.6,9,62.5,0.18,14.416,305.7670288
21,05/07/2022 20:35,74101,264.7,47.972197,7.844052,-2.34,19.7,9,62.7,0.324,14.56,303.4165039
21,05/07/2022 20:35,74108,264.5,47.972112,7.844212,-2.34,19.7,9,62.8,0.343,14.579,304.7254333
21,05/07/2022 20:35,74115,264.4,47.971975,7.84441,-2.34,19.7,9,62.7,0.324,14.56,303.3967285
21,05/07/2022 20:35,74143,263.1,47.971532,7.844377,-2.34,19.7,9.3,63,0.399,14.635,306.2157593
21,05/07/2022 20:35,74149,261.7,47.971488,7.844433,-2.44,19.6,9.6,63.3,0.366,14.603,308.4367371
21,05/07/2022 20:35,74158,259.2,47.97131,7.844653,-2.44,19.6,9.5,63.2,0.348,14.584,306.8114014
21,05/07/2022 20:36,74167,256.7,47.97119,7.844852,-2.3,19.7,9,62.9,0.37,14.598,309.5585327
21,05/07/2022 20:36,74177,252.9,47.971065,7.84529,-2.3,19.7,9.5,63.3,0.483,14.71,307.585022
21,05/07/2022 20:36,74191,247.8,47.971208,7.846298,-2.41,19.6,9,62.8,0.263,14.491,304.6830139
21,05/07/2022 20:36,74191,247.8,47.971208,7.846298,-2.72,19.29,9.8,63.6,0.165,14.393,304.6830139
21,05/07/2022 20:36,74191,247.8,47.971208,7.846298,-2.82,19.19,10.1,63.9,0.132,14.359,304.6830139
21,05/07/2022 20:36,74191,247.8,47.971208,7.846298,-2.82,19.19,9.7,63.6,0.059,14.287,304.6830139
21,05/07/2022 20:36,74191,247.8,47.971208,7.846298,-2.82,19.19,9.9,63.7,0.096,14.323,304.6830139
21,05/07/2022 20:36,74191,247.8,47.971208,7.846298,-2.82,19.19,9.8,63.6,0.077,14.305,304.6830139
21,05/07/2022 20:36,74191,247.8,47.971208,7.846298,-2.61,19.39,9,62.9,0.088,14.316,304.6830139
21,05/07/2022 20:36,74191,247.8,47.971208,7.846298,-2.51,19.5,8.9,62.7,0.138,14.366,304.6830139
21,05/07/2022 20:36,74191,247.8,47.971208,7.846298,-2.51,19.5,8.7,62.5,0.101,14.329,304.6830139
21,05/07/2022 20:38,74288,205.9,47.967548,7.851253,-2.42,19.5,8.3,62.5,0.073,14.329,320.8450623
21,05/07/2022 20:38,74314,209,47.966628,7.852772,-2.42,19.5,8.3,62.5,0.073,14.329,331.5934753
21,05/07/2022 20:38,74320,210.3,47.96652,7.853105,-2.63,19.29,9.1,63.3,0.063,14.32,330.8744202
21,05/07/2022 20:38,74330,217.9,47.966547,7.853677,-2.63,19.29,8.9,63.1,0.027,14.283,330.9686584
21,05/07/2022 20:38,74336,216.6,47.966422,7.854042,-2.53,19.39,8.5,62.7,0.022,14.279,330.7568359
21,05/07/2022 20:39,74345,212.1,47.966173,7.854587,-2.38,19.5,8.5,62.8,0.163,14.403,331.2246399
21,05/07/2022 20:39,74372,194.5,47.965652,7.855828,-2.48,19.39,8.5,62.8,0.057,14.297,331.2198181
21,05/07/2022 20:39,74379,188.8,47.965625,7.856,-2.17,19.7,7.8,62.1,0.189,14.429,331.2198181
21,05/07/2022 20:39,74392,180.9,47.965683,7.855753,-2.07,19.81,7.1,61.4,0.107,14.347,331.3517151
21,05/07/2022 20:40,74402,176,47.965848,7.8555,-1.93,19.91,5.5,59.9,-0.136,14.093,330.8939209
21,05/07/2022 20:40,74416,169.7,47.965995,7.856357,-1.72,20.11,4.7,59,-0.157,14.071,330.5969238
21,05/07/2022 20:40,74442,158.8,47.965115,7.857683,-1.72,20.11,3.9,58.3,-0.33,13.898,334.1611023
21,05/07/2022 20:40,74450,155.5,47.96493,7.858013,-1.62,20.22,3.1,57.5,-0.44,13.788,334.3516846
21,05/07/2022 20:40,74456,152.4,47.964795,7.85824,-1.72,20.11,3.4,57.7,-0.465,13.763,334.6769714
21,05/07/2022 20:41,74462,149.7,47.964585,7.858492,-1.7,20.11,3,57.6,-0.529,13.725,335.6178284
21,05/07/2022 20:41,74469,146.9,47.96428,7.858795,-2.01,19.81,4.3,58.9,-0.492,13.763,336.6820984
21,05/07/2022 20:41,74495,135.6,47.963472,7.86019,-2.01,19.81,4,58.6,-0.567,13.687,346.4663696
21,05/07/2022 20:41,74502,132.2,47.963327,7.86055,-2.11,19.7,4.7,59.2,-0.5,13.755,347.1038208
21,05/07/2022 20:41,74509,130.5,47.963202,7.860828,-2.32,19.5,4.3,58.9,-0.758,13.496,347.1038208
21,05/07/2022 20:42,74523,121,47.962948,7.861437,-2.28,19.5,4.6,59.2,-0.668,13.57,350.0461121
21,05/07/2022 20:42,74531,115.2,47.962675,7.861688,-2.28,19.5,5.3,59.9,-0.501,13.737,350.6821594
21,05/07/2022 20:42,74564,111,47.962557,7.860467,-2.28,19.5,5.5,60.2,-0.446,13.792,348.9864502
21,05/07/2022 20:42,74570,108.3,47.962832,7.859948,-2.28,19.5,8.3,62.9,0.183,14.422,349.8817749
21,05/07/2022 20:43,74580,105.1,47.963153,7.859385,-2.38,19.39,8,62.6,0.022,14.26,348.2976379
