Time_UTC,System_ID,Time_UTC,Seconds_in_day,Altitude,Latitude,Longitude,Temperature_diff_K,Absolute_temperature_degC,Relhumidity_diff_percent,Relhumidity_percent,Vapourpressure_diff_hPa,Vapourpressure_hPa,GPS_Altitude,T_adjusted,T_diff_adjusted
6/29/2022 20:04,19,6/29/2022 20:04,72267,261.5,48.002505,7.821012,0.15,23.36,-1.0,61.4,0.171,17.902,253.046402,23.204301613,-0.005698387000001054
6/29/2022 20:04,19,6/29/2022 20:04,72276,262.0,48.002477,7.820938,0.15,23.36,-1.1,61.3,0.146,17.876,253.046402,23.204301613,-0.005698387000001054
6/29/2022 20:05,19,6/29/2022 20:05,72304,264.4,48.001875,7.819973,0.19,23.36,-1.3,61.3,0.124,17.876,253.4140625,23.20669140625,0.03669140624999884
6/29/2022 20:05,19,6/29/2022 20:05,72311,260.1,48.001757,7.819998,0.08,23.25,-1.1,61.4,0.061,17.813,253.0710297,23.09446169305,-0.07553830694999959
6/29/2022 20:05,19,6/29/2022 20:05,72320,258.4,48.001533,7.820178,-0.23,22.94,0.8,63.4,0.268,18.02,253.0446472,22.7842902068,-0.38570979319999976
6/29/2022 20:05,19,6/29/2022 20:05,72330,256.0,48.001305,7.820577,-0.23,22.94,0.5,63.1,0.194,17.946,252.7434387,22.78233235155,-0.38766764845000123
6/29/2022 20:05,19,6/29/2022 20:05,72337,252.3,48.001143,7.820842,-0.43,22.74,2.0,64.6,0.381,18.133,252.4039612,22.580125747799997,-0.5898742522000016
6/29/2022 20:06,19,6/29/2022 20:06,72366,255.4,48.000613,7.821132,-0.57,22.53,2.4,65.2,0.317,18.072,249.665802,22.352327713,-0.747672287
6/29/2022 20:06,19,6/29/2022 20:06,72376,256.6,48.000408,7.82095,-0.57,22.53,2.5,65.4,0.365,18.12,249.6389923,22.352153449950002,-0.747846550049999
6/29/2022 20:06,19,6/29/2022 20:06,72385,254.9,48.000187,7.820817,-0.68,22.43,3.2,66.0,0.417,18.173,250.1479034,22.2554613721,-0.8545386278999988
6/29/2022 20:06,19,6/29/2022 20:06,72399,250.7,47.999808,7.820595,-0.68,22.43,2.5,65.4,0.25,18.005,250.4657288,22.257527237199998,-0.8524727628000018
6/29/2022 20:06,19,6/29/2022 20:06,72408,253.4,47.999695,7.820837,-0.57,22.53,2.5,65.4,0.365,18.12,250.4657288,22.3575272372,-0.7424727628000017
6/29/2022 20:07,19,6/29/2022 20:07,72436,254.8,47.999377,7.821787,-0.52,22.53,2.1,65.2,0.309,18.072,251.0742188,22.3614824222,-0.6885175777999994
6/29/2022 20:07,19,6/29/2022 20:07,72443,255.6,47.999235,7.822037,-0.52,22.53,2.1,65.2,0.309,18.072,251.2206421,22.36243417365,-0.6875658263499997
6/29/2022 20:07,19,6/29/2022 20:07,72450,255.6,47.999103,7.822355,-0.52,22.53,2.6,65.7,0.453,18.216,251.4864349,22.36416182685,-0.6858381731500001
6/29/2022 20:07,19,6/29/2022 20:07,72459,257.7,47.998945,7.822428,-0.52,22.53,3.0,66.1,0.55,18.313,251.4864349,22.36416182685,-0.6858381731500001
6/29/2022 20:07,19,6/29/2022 20:07,72468,258.0,47.998728,7.8221,-0.62,22.43,3.6,66.7,0.601,18.364,251.1256409,22.26181666585,-0.788183334150001
6/29/2022 20:08,19,6/29/2022 20:08,72496,257.3,47.99815,7.821423,-0.47,22.53,2.0,65.3,0.335,18.096,250.9023132,22.3603650358,-0.6396349642000001
6/29/2022 20:08,19,6/29/2022 20:08,72506,258.6,47.998045,7.821262,-0.37,22.63,1.6,64.8,0.329,18.091,250.9023132,22.4603650358,-0.5396349642000001
6/29/2022 20:08,19,6/29/2022 20:08,72520,258.6,47.998043,7.821253,-0.37,22.63,1.2,64.4,0.208,17.97,250.9023132,22.4603650358,-0.5396349642000001
6/29/2022 20:08,19,6/29/2022 20:08,72529,259.2,47.997943,7.8211,-0.27,22.74,1.2,64.4,0.323,18.084,251.087738,22.571570296999997,-0.43842970300000106
6/29/2022 20:08,19,6/29/2022 20:08,72537,258.2,47.997723,7.82076,-0.27,22.74,0.9,64.1,0.25,18.011,251.0704651,22.571458023149997,-0.4385419768500012
6/29/2022 20:09,19,6/29/2022 20:09,72566,254.8,47.997112,7.819523,-0.23,22.74,0.7,64.1,0.235,18.011,252.3760223,22.579944144949998,-0.3900558550500004
6/29/2022 20:09,19,6/29/2022 20:09,72573,252.2,47.99713,7.819128,-0.33,22.63,1.8,65.2,0.412,18.188,252.6820068,22.4719330442,-0.488066955799999
6/29/2022 20:09,19,6/29/2022 20:09,72581,251.1,47.996987,7.818728,-0.23,22.74,1.6,65.0,0.479,18.255,253.0874176,22.584568214399997,-0.38543178560000113
6/29/2022 20:09,19,6/29/2022 20:09,72588,251.6,47.99677,7.818677,-0.23,22.74,1.1,64.5,0.333,18.109,253.0712738,22.5844632797,-0.38553672029999886
6/29/2022 20:09,19,6/29/2022 20:09,72595,249.8,47.996558,7.818633,-0.12,22.84,0.8,64.2,0.375,18.151,252.9984894,22.6839901811,-0.2760098188999994
6/29/2022 20:10,19,6/29/2022 20:10,72621,253.5,47.995958,7.817778,-0.09,22.84,0.5,64.0,0.312,18.077,255.3727722,22.6994230193,-0.23057698070000057
6/29/2022 20:10,19,6/29/2022 20:10,72628,256.5,47.995738,7.81757,0.11,23.05,-0.5,63.0,0.27,18.035,255.3557739,22.90931253035,-0.03068746965000045
6/29/2022 20:10,19,6/29/2022 20:10,72637,257.7,47.995563,7.817177,0.11,23.05,-0.7,62.8,0.22,17.986,254.2521362,22.9021388853,-0.03786111469999952
6/29/2022 20:10,19,6/29/2022 20:10,72648,262.4,47.995237,7.816792,0.11,23.05,-0.8,62.8,0.195,17.961,253.1409454,22.8949161451,-0.045083854899999096
6/29/2022 20:10,19,6/29/2022 20:10,72655,261.6,47.995037,7.816567,0.11,23.05,-0.8,62.8,0.195,17.961,252.9066162,22.893393005300002,-0.046606994699998835
6/29/2022 20:11,19,6/29/2022 20:11,72684,258.8,47.995818,7.815212,0.05,22.94,-0.8,62.9,0.105,17.896,252.9224091,22.783495659150002,-0.10650434084999887
6/29/2022 20:11,19,6/29/2022 20:11,72692,259.1,47.996128,7.814825,0.15,23.05,-0.7,63.1,0.269,18.06,252.5416718,22.8910208667,-0.008979133300000802
6/29/2022 20:11,19,6/29/2022 20:11,72705,255.4,47.996563,7.814285,0.05,22.94,-0.7,63.1,0.154,17.946,251.2470703,22.772605956950002,-0.11739404304999894
6/29/2022 20:11,19,6/29/2022 20:11,72711,255.1,47.99677,7.813987,0.15,23.05,-0.7,63.1,0.269,18.06,250.2574768,22.8761735992,-0.023826400799999453
6/29/2022 20:12,19,6/29/2022 20:12,72725,255.7,47.997165,7.813242,0.31,23.15,-0.8,63.2,0.416,18.2,249.1282654,22.968833725099998,0.1288337250999993
6/29/2022 20:12,19,6/29/2022 20:12,72751,249.1,47.997802,7.811838,0.31,23.15,-1.3,62.7,0.266,18.051,247.270813,22.9567602845,0.11676028450000103
6/29/2022 20:12,19,6/29/2022 20:12,72763,248.1,47.998158,7.811353,0.31,23.15,-1.4,62.6,0.241,18.025,246.1251373,22.949313392449998,0.10931339244999932
6/29/2022 20:12,19,6/29/2022 20:12,72772,249.3,47.998427,7.811017,0.31,23.15,-1.5,62.5,0.216,18.0,246.6565704,22.9527677076,0.11276770760000104
6/29/2022 20:13,19,6/29/2022 20:13,72781,249.2,47.99872,7.810628,0.46,23.25,-1.7,62.4,0.311,18.09,247.8296356,23.0603926314,0.2703926313999992
6/29/2022 20:13,19,6/29/2022 20:13,72789,249.2,47.998997,7.810267,0.46,23.25,-1.7,62.4,0.311,18.09,248.6044769,23.06542909985,0.27542909985000025
6/29/2022 20:13,19,6/29/2022 20:13,72816,247.7,47.998983,7.809423,0.36,23.15,-1.3,62.8,0.321,18.1,249.431015,22.9708015975,0.1808015975000009
6/29/2022 20:13,19,6/29/2022 20:13,72830,248.2,47.998602,7.808872,0.36,23.15,-1.3,62.7,0.296,18.075,248.6555786,22.9657612609,0.17576126090000044
6/29/2022 20:13,19,6/29/2022 20:13,72837,247.5,47.99844,7.808553,0.25,23.05,-0.5,63.6,0.43,18.209,247.9435577,22.86113312505,0.06113312504999868
6/29/2022 20:14,19,6/29/2022 20:14,72846,248.8,47.998257,7.808133,0.28,23.05,-0.9,63.4,0.354,18.16,247.1961365,22.856274887250002,0.08627488725000165
6/29/2022 20:14,19,6/29/2022 20:14,72855,250.2,47.998042,7.80784,0.38,23.15,-1.2,63.1,0.37,18.175,247.7466888,22.9598534772,0.1898534772000008
6/29/2022 20:14,19,6/29/2022 20:14,72884,245.1,47.998068,7.80679,0.38,23.15,-2.2,62.1,0.07,17.876,247.2984161,22.956939704649997,0.18693970464999865
6/29/2022 20:14,19,6/29/2022 20:14,72894,245.6,47.99826,7.806227,0.38,23.15,-2.3,62.0,0.045,17.851,246.7433624,22.9533318556,0.18333185559999976
6/29/2022 20:15,19,6/29/2022 20:15,72904,245.7,47.998298,7.805728,0.53,23.25,-2.4,62.0,0.179,17.964,246.0170135,23.04861058775,0.3286105877500016
6/29/2022 20:15,19,6/29/2022 20:15,72911,246.6,47.998302,7.805332,0.53,23.25,-2.4,62.0,0.179,17.964,245.0935364,23.0426079866,0.32260798660000023
6/29/2022 20:15,19,6/29/2022 20:15,72916,246.7,47.9983,7.804985,0.64,23.36,-2.6,61.8,0.242,18.028,244.3921051,23.148048683149998,0.42804868314999867
6/29/2022 20:15,19,6/29/2022 20:15,72948,244.2,47.997792,7.803365,0.64,23.36,-2.7,61.7,0.217,18.003,245.1564484,23.1530169146,0.433016914599999
6/29/2022 20:15,19,6/29/2022 20:15,72955,244.6,47.997537,7.803185,0.74,23.46,-3.4,61.0,0.128,17.914,245.0014648,23.2520095212,0.5320095212000007
6/29/2022 20:16,19,6/29/2022 20:16,72964,245.1,47.997187,7.80305,0.78,23.46,-3.7,60.9,0.1,17.888,244.5276642,23.248929817300002,0.5689298173000015
6/29/2022 20:16,19,6/29/2022 20:16,72973,246.7,47.996843,7.802868,0.78,23.46,-3.7,60.8,0.074,17.863,244.5197296,23.2488782424,0.5688782423999992
6/29/2022 20:16,19,6/29/2022 20:16,72987,249.2,47.996332,7.802942,0.68,23.36,-3.7,60.9,-0.013,17.775,244.3460083,23.14774905395,0.46774905395000166
6/29/2022 20:16,19,6/29/2022 20:16,73016,250.7,47.995632,7.804127,0.68,23.36,-3.7,60.9,-0.013,17.775,245.5285645,23.15543566925,0.4754356692500007
6/29/2022 20:17,19,6/29/2022 20:17,73022,251.1,47.99554,7.804412,0.82,23.46,-3.8,60.9,0.087,17.888,246.7384644,23.263300018600003,0.6233000186000016
6/29/2022 20:17,19,6/29/2022 20:17,73029,252.2,47.995378,7.80457,0.72,23.36,-3.4,61.4,0.101,17.902,247.3107147,23.16701964555,0.5270196455499996
6/29/2022 20:17,19,6/29/2022 20:17,73048,249.2,47.99478,7.804092,0.72,23.36,-3.6,61.2,0.05,17.851,245.8098602,23.1572640913,0.5172640913000006
6/29/2022 20:17,19,6/29/2022 20:17,73062,246.2,47.994483,7.803797,0.72,23.36,-3.6,61.2,0.05,17.851,244.8191223,23.15082429495,0.5108242949499993
6/29/2022 20:18,19,6/29/2022 20:18,73088,242.2,47.993753,7.803485,0.76,23.36,-3.8,61.1,0.032,17.826,244.6520691,23.14973844915,0.5497384491500006
6/29/2022 20:18,19,6/29/2022 20:18,73094,240.9,47.993508,7.803318,0.86,23.46,-3.9,61.0,0.119,17.914,244.8281555,23.25088301075,0.6508830107500009
6/29/2022 20:18,19,6/29/2022 20:18,73100,242.1,47.993398,7.803192,0.86,23.46,-4.0,60.9,0.094,17.888,244.9686279,23.25179608135,0.6517960813500002
6/29/2022 20:18,19,6/29/2022 20:18,73109,242.4,47.993395,7.803198,0.86,23.46,-4.3,60.7,0.018,17.812,244.9686279,23.25179608135,0.6517960813500002
6/29/2022 20:18,19,6/29/2022 20:18,73115,242.5,47.9934,7.8032,0.86,23.46,-4.1,60.8,0.069,17.863,244.9686279,23.25179608135,0.6517960813500002
6/29/2022 20:19,19,6/29/2022 20:19,73143,242.4,47.993565,7.802323,1.0,23.57,-4.6,60.6,0.081,17.899,245.1033783,23.36267195895,0.7926719589499989
6/29/2022 20:19,19,6/29/2022 20:19,73152,242.2,47.993663,7.801832,1.0,23.57,-4.5,60.7,0.107,17.925,244.8413086,23.3609685059,0.7909685059000005
6/29/2022 20:19,19,6/29/2022 20:19,73160,242.8,47.993788,7.801298,0.89,23.46,-4.3,60.8,0.044,17.863,244.1886292,23.2467260898,0.6767260897999984
6/29/2022 20:19,19,6/29/2022 20:19,73170,243.3,47.993812,7.80085,0.89,23.46,-4.5,60.7,-0.006,17.812,243.0759277,23.23949353005,0.6694935300500008
6/29/2022 20:19,19,6/29/2022 20:19,73179,245.3,47.993565,7.800615,0.89,23.46,-4.2,60.9,0.07,17.888,243.2769165,23.24079995725,0.6707999572500002
6/29/2022 20:20,19,6/29/2022 20:20,73208,241.3,47.992923,7.80072,1.03,23.57,-4.4,60.8,0.177,17.976,243.6202545,23.35303165425,0.8130316542499993
6/29/2022 20:20,19,6/29/2022 20:20,73214,241.1,47.99285,7.800988,0.93,23.46,-4.5,60.7,0.038,17.837,243.7299042,23.2437443773,0.7137443772999997
6/29/2022 20:20,19,6/29/2022 20:20,73220,247.1,47.992785,7.801303,0.93,23.46,-4.5,60.7,0.012,17.812,244.100235,23.2461515275,0.7161515274999996
6/29/2022 20:20,19,6/29/2022 20:20,73226,246.4,47.992722,7.80159,0.93,23.46,-4.5,60.7,0.038,17.837,244.5115967,23.248825378550002,0.7188253785500013
6/29/2022 20:20,19,6/29/2022 20:20,73233,245.9,47.992653,7.801932,0.93,23.46,-4.5,60.7,0.038,17.837,244.9340668,23.251571434200002,0.7215714342000016
6/29/2022 20:21,19,6/29/2022 20:21,73267,248.2,47.992277,7.803707,0.97,23.46,-4.7,60.7,0.01,17.812,245.064209,23.2524173585,0.7624173584999998
6/29/2022 20:21,19,6/29/2022 20:21,73274,249.7,47.992198,7.804087,0.97,23.46,-4.5,60.8,0.061,17.863,245.2380066,23.2535470429,0.7635470428999984
6/29/2022 20:21,19,6/29/2022 20:21,73283,249.0,47.9921,7.804558,0.97,23.46,-4.6,60.7,0.035,17.837,245.3746796,23.2544354174,0.764435417399999
6/29/2022 20:21,19,6/29/2022 20:21,73292,247.1,47.991998,7.805032,0.97,23.46,-4.9,60.5,-0.041,17.761,245.6702423,23.25635657495,0.7663565749499999
6/29/2022 20:21,19,6/29/2022 20:21,73299,246.7,47.991908,7.805408,0.97,23.46,-4.6,60.7,0.035,17.837,245.6628265,23.25630837225,0.7663083722499995
6/29/2022 20:22,19,6/29/2022 20:22,73330,251.6,47.991515,7.807007,0.92,23.36,-5.0,60.5,-0.138,17.649,245.6803284,23.1564221346,0.7164221346000003
6/29/2022 20:22,19,6/29/2022 20:22,73338,251.4,47.991302,7.8074,0.92,23.36,-5.0,60.6,-0.113,17.674,246.2141876,23.1598922194,0.7198922194000003
6/29/2022 20:22,19,6/29/2022 20:22,73348,250.7,47.991075,7.807785,0.92,23.36,-5.0,60.6,-0.113,17.674,246.761673,23.1634508745,0.7234508745000011
6/29/2022 20:22,19,6/29/2022 20:22,73357,249.6,47.990838,7.808183,0.92,23.36,-4.9,60.7,-0.088,17.699,247.0613861,23.16539900965,0.7253990096499995
6/29/2022 20:22,19,6/29/2022 20:22,73366,249.5,47.990608,7.808542,0.92,23.36,-5.0,60.6,-0.113,17.674,247.360672,23.167344368,0.727344367999999
6/29/2022 20:23,19,6/29/2022 20:23,73395,257.7,47.98992,7.809712,0.95,23.36,-5.0,60.7,-0.1,17.699,248.928009,23.1775320585,0.7675320584999994
6/29/2022 20:23,19,6/29/2022 20:23,73401,258.6,47.989808,7.809875,0.84,23.25,-4.9,60.8,-0.187,17.612,248.960968,23.067746292,0.6577462919999989
6/29/2022 20:23,19,6/29/2022 20:23,73412,261.0,47.989993,7.81028,0.74,23.15,-4.3,61.4,-0.123,17.676,249.0576324,22.968374610599998,0.5583746105999994
6/29/2022 20:23,19,6/29/2022 20:23,73422,261.4,47.990243,7.810623,0.74,23.15,-4.3,61.4,-0.123,17.676,249.148056,22.968962364,0.5589623640000008
6/29/2022 20:23,19,6/29/2022 20:23,73431,260.8,47.990508,7.810938,0.64,23.05,-4.1,61.6,-0.161,17.638,249.1729126,22.8691239319,0.45912393189999834
6/29/2022 20:24,19,6/29/2022 20:24,73460,260.4,47.991482,7.81208,0.65,23.05,-4.2,61.6,-0.185,17.638,253.0494995,22.894321746750002,0.4943217467500013
6/29/2022 20:24,19,6/29/2022 20:24,73465,257.2,47.991668,7.812332,0.54,22.94,-3.1,62.8,0.024,17.847,255.0996246,22.7976475599,0.39764755989999845
6/29/2022 20:24,19,6/29/2022 20:24,73475,257.1,47.991877,7.812588,0.65,23.05,-3.0,62.8,0.163,17.986,256.3100281,22.91551518265,0.5155151826500003
6/29/2022 20:24,19,6/29/2022 20:24,73481,258.0,47.992048,7.812747,0.44,22.84,-2.3,63.5,0.132,17.955,256.8431091,22.70898020915,0.3089802091499992
6/29/2022 20:24,19,6/29/2022 20:24,73496,257.2,47.99247,7.813312,0.33,22.74,-2.3,63.5,0.018,17.841,258.3987122,22.619091629299998,0.20909162929999953
6/29/2022 20:25,19,6/29/2022 20:25,73524,257.0,47.992435,7.813452,0.36,22.74,-2.4,63.5,0.01,17.816,258.3987122,22.619091629299998,0.2390916292999995
6/29/2022 20:25,19,6/29/2022 20:25,73530,256.3,47.99231,7.813275,0.36,22.74,-1.7,64.1,0.205,18.011,257.9904785,22.616438110249998,0.2364381102499996
6/29/2022 20:25,19,6/29/2022 20:25,73539,256.3,47.992255,7.813178,0.36,22.74,-1.9,64.0,0.157,17.963,257.9904785,22.616438110249998,0.2364381102499996
6/29/2022 20:25,19,6/29/2022 20:25,73545,256.6,47.992248,7.813175,0.36,22.74,-1.8,64.1,0.181,17.987,257.9904785,22.616438110249998,0.2364381102499996
6/29/2022 20:25,19,6/29/2022 20:25,73552,256.6,47.992247,7.813133,0.46,22.84,-2.0,63.8,0.222,18.028,257.9904785,22.71643811025,0.33643811024999964
6/29/2022 20:26,19,6/29/2022 20:26,73581,258.7,47.992108,7.81288,0.38,22.74,-2.1,63.8,0.107,17.914,257.8063965,22.61524157725,0.2552415772500015
6/29/2022 20:26,19,6/29/2022 20:26,73588,259.9,47.992043,7.81314,0.49,22.84,-2.8,63.1,0.026,17.832,257.0419922,22.7102729493,0.36027294929999854
6/29/2022 20:26,19,6/29/2022 20:26,73597,258.9,47.991952,7.813488,0.49,22.84,-2.8,63.1,0.026,17.832,257.0474548,22.7103084562,0.36030845620000007
6/29/2022 20:26,19,6/29/2022 20:26,73604,258.3,47.991848,7.813823,0.59,22.94,-2.9,63.0,0.115,17.921,255.7553253,22.80190961445,0.4519096144499991
6/29/2022 20:26,19,6/29/2022 20:26,73610,257.5,47.991748,7.814135,0.59,22.94,-3.1,62.8,0.065,17.872,255.4629974,22.800009483100002,0.45000948310000066
6/29/2022 20:27,19,6/29/2022 20:27,73635,252.5,47.991317,7.815367,0.61,22.94,-3.3,62.7,0.023,17.822,255.302597,22.7989668805,0.4689668804999988
6/29/2022 20:27,19,6/29/2022 20:27,73642,251.1,47.991218,7.815115,0.72,23.05,-3.5,62.5,0.087,17.887,255.3687286,22.9093967359,0.579396735899999
6/29/2022 20:27,19,6/29/2022 20:27,73649,250.0,47.991213,7.814732,0.72,23.05,-3.6,62.4,0.062,17.862,255.2219391,22.90844260415,0.5784426041499995
6/29/2022 20:27,19,6/29/2022 20:27,73656,248.8,47.991215,7.814395,0.72,23.05,-3.7,62.3,0.037,17.837,254.951767,22.9066864855,0.5766864854999991
6/29/2022 20:27,19,6/29/2022 20:27,73664,248.5,47.990998,7.814102,0.72,23.05,-3.7,62.3,0.037,17.837,254.3373718,22.9026929167,0.5726929167000006
6/29/2022 20:28,19,6/29/2022 20:28,73691,251.0,47.990838,7.813152,0.74,23.05,-3.9,62.3,0.019,17.837,253.1546478,22.8950052107,0.5850052106999983
6/29/2022 20:28,19,6/29/2022 20:28,73700,251.2,47.990622,7.812877,0.74,23.05,-3.8,62.4,0.044,17.862,252.7307434,22.8922498321,0.5822498320999985
6/29/2022 20:28,19,6/29/2022 20:28,73707,251.2,47.99044,7.8127,0.64,22.94,-3.6,62.6,-0.02,17.798,253.0009918,22.7840064467,0.4840064466999999
6/29/2022 20:28,19,6/29/2022 20:28,73715,254.1,47.99018,7.812512,0.64,22.94,-3.6,62.6,-0.02,17.798,252.9171295,22.78346134175,0.48346134175000033
6/29/2022 20:28,19,6/29/2022 20:28,73724,253.9,47.989877,7.81226,0.53,22.84,-3.5,62.7,-0.109,17.709,252.4516449,22.68043569185,0.3704356918500007
6/29/2022 20:29,19,6/29/2022 20:29,73759,256.8,47.98884,7.81199,0.56,22.84,-3.4,62.8,-0.06,17.758,252.6618652,22.6818021238,0.4018021238000009
6/29/2022 20:29,19,6/29/2022 20:29,73775,260.6,47.988523,7.81274,0.56,22.84,-3.3,62.9,-0.036,17.783,253.8617706,22.6896015089,0.40960150890000113
6/29/2022 20:29,19,6/29/2022 20:29,73781,262.6,47.988462,7.81296,0.56,22.84,-3.6,62.7,-0.109,17.709,253.289032,22.685878708,0.4058787080000008
6/29/2022 20:29,19,6/29/2022 20:29,73790,260.3,47.98819,7.8128,0.46,22.74,-3.6,62.7,-0.222,17.597,252.9610901,22.58374708565,0.30374708565000136
6/29/2022 20:30,19,6/29/2022 20:30,73800,258.7,47.987883,7.812577,0.46,22.74,-3.7,62.6,-0.246,17.573,252.42836,22.58028434,0.3002843400000002
6/29/2022 20:30,19,6/29/2022 20:30,73834,261.2,47.986508,7.811728,0.5,22.74,-3.8,62.5,-0.244,17.548,252.3299713,22.57964481345,0.3396448134500005
6/29/2022 20:30,19,6/29/2022 20:30,73840,260.4,47.986245,7.811553,0.5,22.74,-4.0,62.3,-0.293,17.499,252.5206604,22.580884292599997,0.3408842925999984
6/29/2022 20:30,19,6/29/2022 20:30,73846,259.6,47.986012,7.81137,0.5,22.74,-3.8,62.5,-0.244,17.548,252.7204132,22.5821826858,0.342182685800001
6/29/2022 20:30,19,6/29/2022 20:30,73853,257.5,47.985732,7.811152,0.5,22.74,-3.8,62.6,-0.22,17.573,253.157608,22.585024452,0.34502445200000054
6/29/2022 20:31,19,6/29/2022 20:31,73860,254.3,47.985498,7.810837,0.5,22.74,-3.8,62.5,-0.244,17.548,252.7093964,22.582111076599997,0.3421110765999984
6/29/2022 20:31,19,6/29/2022 20:31,73887,253.9,47.984445,7.809922,0.52,22.74,-3.8,62.6,-0.205,17.573,250.5247345,22.56791077425,0.3479107742500003
6/29/2022 20:31,19,6/29/2022 20:31,73894,254.7,47.98422,7.809728,0.63,22.84,-4.3,62.1,-0.24,17.538,249.8113861,22.66327400965,0.45327400964999953
6/29/2022 20:31,19,6/29/2022 20:31,73908,253.9,47.983765,7.809417,0.63,22.84,-4.5,61.9,-0.289,17.489,249.7206116,22.6626839754,0.4526839754000004
6/29/2022 20:31,19,6/29/2022 20:31,73917,252.7,47.983445,7.809148,0.52,22.74,-4.7,61.7,-0.449,17.329,251.1729889,22.57212442785,0.3521244278500011
6/29/2022 20:32,19,6/29/2022 20:32,73930,249.8,47.982902,7.808738,0.56,22.74,-5.1,61.5,-0.509,17.28,252.1855927,22.578706352549997,0.3987063525499983
6/29/2022 20:32,19,6/29/2022 20:32,73956,245.9,47.981805,7.807643,0.67,22.84,-4.8,61.8,-0.324,17.464,250.0596619,22.66488780235,0.4948878023499984
6/29/2022 20:32,19,6/29/2022 20:32,73961,244.4,47.981593,7.807353,0.67,22.84,-4.6,62.0,-0.275,17.513,249.0415344,22.6582699736,0.4882699735999997
6/29/2022 20:32,19,6/29/2022 20:32,73968,246.1,47.98135,7.807032,0.67,22.84,-4.8,61.8,-0.324,17.464,248.387207,22.6540168455,0.48401684549999946
6/29/2022 20:32,19,6/29/2022 20:32,73975,247.5,47.981085,7.806975,0.67,22.84,-4.9,61.7,-0.349,17.44,248.3470306,22.6537556989,0.4837556988999997
6/29/2022 20:33,19,6/29/2022 20:33,73987,249.4,47.98066,7.806947,0.72,22.84,-5.0,61.7,-0.334,17.44,248.4512634,22.6544332121,0.534433212099999
6/29/2022 20:33,19,6/29/2022 20:33,74016,250.6,47.979617,7.807002,0.72,22.84,-5.1,61.6,-0.359,17.415,249.7309418,22.6627511217,0.5427511217000014
6/29/2022 20:33,19,6/29/2022 20:33,74021,249.8,47.979453,7.807117,0.72,22.84,-4.8,62.0,-0.261,17.513,249.7309418,22.6627511217,0.5427511217000014
6/29/2022 20:33,19,6/29/2022 20:33,74028,249.2,47.97938,7.807513,0.61,22.74,-4.8,62.0,-0.372,17.402,250.3814392,22.566979354799997,0.43697935479999883
6/29/2022 20:33,19,6/29/2022 20:33,74034,248.7,47.979355,7.807837,0.61,22.74,-4.6,62.2,-0.323,17.451,250.4472351,22.567407028149997,0.43740702814999877
6/29/2022 20:34,19,6/29/2022 20:34,74041,249.1,47.9793,7.80817,0.63,22.74,-4.3,62.5,-0.23,17.548,250.1778564,22.5656560666,0.4556560666000006
6/29/2022 20:34,19,6/29/2022 20:34,74068,250.4,47.978965,7.809608,0.63,22.74,-4.1,62.8,-0.157,17.621,249.859726,22.563588219,0.45358821900000124
6/29/2022 20:34,19,6/29/2022 20:34,74077,248.8,47.97882,7.810095,0.63,22.74,-4.1,62.8,-0.157,17.621,250.2833252,22.5663416138,0.4563416138000004
6/29/2022 20:34,19,6/29/2022 20:34,74086,247.5,47.97869,7.81052,0.53,22.63,-4.0,62.8,-0.244,17.534,250.8961487,22.460324966549997,0.36032496654999835
6/29/2022 20:34,19,6/29/2022 20:34,74094,250.6,47.978477,7.810493,0.53,22.63,-3.7,63.1,-0.172,17.606,251.2318878,22.462507270699998,0.362507270699999
6/29/2022 20:35,19,6/29/2022 20:35,74103,249.4,47.978173,7.810285,0.36,22.43,-2.9,64.0,-0.14,17.622,251.5692444,22.2647000886,0.19470008860000176
6/29/2022 20:35,19,6/29/2022 20:35,74132,252.1,47.977458,7.809513,0.36,22.43,-3.2,63.7,-0.211,17.55,252.7292786,22.2722403109,0.2022403108999994
6/29/2022 20:35,19,6/29/2022 20:35,74138,252.2,47.977357,7.809367,0.15,22.22,-2.2,64.7,-0.174,17.587,253.8382111,22.06944837215,-0.000551627849999653
6/29/2022 20:35,19,6/29/2022 20:35,74151,252.3,47.977202,7.80919,0.15,22.22,-2.1,64.9,-0.127,17.635,255.8040924,22.0822266006,0.012226600599999665
6/29/2022 20:35,19,6/29/2022 20:35,74157,252.8,47.977138,7.80917,0.15,22.22,-1.9,65.0,-0.08,17.682,255.8040924,22.0822266006,0.012226600599999665
6/29/2022 20:36,19,6/29/2022 20:36,74164,254.2,47.97705,7.809177,0.18,22.22,-1.7,65.3,-0.006,17.753,255.8040924,22.0822266006,0.042226600599999664
6/29/2022 20:36,19,6/29/2022 20:36,74191,259.7,47.976733,7.809278,0.18,22.22,-1.7,65.4,0.017,17.777,259.8211975,22.10833778375,0.06833778374999994
6/29/2022 20:36,19,6/29/2022 20:36,74198,260.7,47.976667,7.809307,-0.03,22.01,-1.0,66.0,-0.045,17.714,259.7060852,21.897589553800003,-0.1424104461999984
6/29/2022 20:36,19,6/29/2022 20:36,74208,262.5,47.976572,7.809352,-0.03,22.01,-1.0,66.0,-0.045,17.714,259.7060852,21.897589553800003,-0.1424104461999984
6/29/2022 20:36,19,6/29/2022 20:36,74217,262.7,47.976418,7.809398,-0.03,22.01,-1.0,66.1,-0.022,17.737,260.9655762,21.9057762453,-0.13422375470000134
